ano,mes,municipio,produto,quantidade_produzida_t,preco_medio_r$_kg,area_colhida_ha,rendimento_medio_kg_ha,temp_media_mensal,temp_maxima_mensal,temp_minima_mensal,precipitacao_acumulada_mm,eto_acumulada_mm,vento_medio_mensal,gdd_mensal,deficit_hidrico_mm,indice_stress_hidrico,amplitude_termica,dias_temp_otima_est
2018,2,PETROLINA,Manga,366750,1.11,8150,45000,26.24285714285714,34.1,21.2,90.4,130.6,18.02857142857143,16.24285714285714,-40.19999999999999,30.781010719754963,12.900000000000002,25.546309945051078
2018,3,PETROLINA,Manga,366750,1.11,8150,45000,26.90967741935484,34.0,20.6,91.9,152.6,17.34193548387097,16.90967741935484,-60.69999999999999,39.777195281782426,13.399999999999999,24.068586583209054
2018,4,PETROLINA,Manga,366750,1.11,8150,45000,26.2,33.7,20.7,34.0,149.12,22.383333333333333,16.2,-115.12,77.19957081545064,13.000000000000004,25.518875040377928
2018,5,PETROLINA,Manga,366750,1.11,8150,45000,25.50967741935484,34.3,20.1,4.2,146.14,24.806451612903224,15.50967741935484,-141.94,97.12604351991241,14.199999999999996,25.10142754967181
2018,6,PETROLINA,Manga,366750,1.11,8150,45000,24.53,31.0,18.1,4.9,140.01,25.35666666666667,14.530000000000001,-135.10999999999999,96.50024998214413,12.899999999999999,26.250188575814942
2018,7,PETROLINA,Manga,366750,1.11,8150,45000,24.296774193548387,30.8,17.9,2.8,159.83,25.758064516129032,14.296774193548387,-157.03,98.24813864731277,12.900000000000002,26.103933264351273
2018,8,PETROLINA,Manga,366750,1.11,8150,45000,25.541935483870965,33.6,18.0,1.8,193.34,24.3,15.541935483870965,-191.54,99.0689976207717,15.600000000000001,23.875291478891736
2018,9,PETROLINA,Manga,366750,1.11,8150,45000,26.793333333333333,35.2,18.7,1.3,211.63,25.05333333333333,16.793333333333333,-210.32999999999998,99.38572036100743,16.500000000000004,21.95214987368919
2018,10,PETROLINA,Manga,366750,1.11,8150,45000,28.316129032258065,36.5,20.2,23.4,214.26,22.73225806451613,18.316129032258065,-190.85999999999999,89.07868944273312,16.3,19.189208422901988
2018,11,PETROLINA,Manga,366750,1.11,8150,45000,29.006666666666668,36.4,21.3,6.5,228.06,26.33,19.006666666666668,-221.56,97.14987284048058,15.099999999999998,17.857717893681087
2018,12,PETROLINA,Manga,366750,1.11,8150,45000,26.425806451612903,34.7,20.0,118.4,163.91,18.845161290322583,16.425806451612903,-45.50999999999999,27.765237020316025,14.700000000000003,23.832878084890783
2018,1,PETROLINA,Uva,333750,5.01125,6250,53400,27.97741935483871,35.2,21.8,49.6,199.06,21.47741935483871,17.97741935483871,-149.46,75.08288958103084,13.400000000000002,21.551144687892833
2018,2,PETROLINA,Uva,333750,5.01125,6250,53400,26.24285714285714,34.1,21.2,90.4,130.6,18.02857142857143,16.24285714285714,-40.19999999999999,30.781010719754963,12.900000000000002,25.546309945051078
2018,3,PETROLINA,Uva,333750,5.01125,6250,53400,26.90967741935484,34.0,20.6,91.9,152.6,17.34193548387097,16.90967741935484,-60.69999999999999,39.777195281782426,13.399999999999999,24.068586583209054
2018,4,PETROLINA,Uva,333750,5.01125,6250,53400,26.2,33.7,20.7,34.0,149.12,22.383333333333333,16.2,-115.12,77.19957081545064,13.000000000000004,25.518875040377928
2018,5,PETROLINA,Uva,333750,5.01125,6250,53400,25.50967741935484,34.3,20.1,4.2,146.14,24.806451612903224,15.50967741935484,-141.94,97.12604351991241,14.199999999999996,25.10142754967181
2018,6,PETROLINA,Uva,333750,5.01125,6250,53400,24.53,31.0,18.1,4.9,140.01,25.35666666666667,14.530000000000001,-135.10999999999999,96.50024998214413,12.899999999999999,26.250188575814942
2018,7,PETROLINA,Uva,333750,5.01125,6250,53400,24.296774193548387,30.8,17.9,2.8,159.83,25.758064516129032,14.296774193548387,-157.03,98.24813864731277,12.900000000000002,26.103933264351273
2018,8,PETROLINA,Uva,333750,5.01125,6250,53400,25.541935483870965,33.6,18.0,1.8,193.34,24.3,15.541935483870965,-191.54,99.0689976207717,15.600000000000001,23.875291478891736
2018,9,PETROLINA,Uva,333750,5.01125,6250,53400,26.793333333333333,35.2,18.7,1.3,211.63,25.05333333333333,16.793333333333333,-210.32999999999998,99.38572036100743,16.500000000000004,21.95214987368919
2018,10,PETROLINA,Uva,333750,5.01125,6250,53400,28.316129032258065,36.5,20.2,23.4,214.26,22.73225806451613,18.316129032258065,-190.85999999999999,89.07868944273312,16.3,19.189208422901988
2018,11,PETROLINA,Uva,333750,5.01125,6250,53400,29.006666666666668,36.4,21.3,6.5,228.06,26.33,19.006666666666668,-221.56,97.14987284048058,15.099999999999998,17.857717893681087
2018,12,PETROLINA,Uva,333750,5.01125,6250,53400,26.425806451612903,34.7,20.0,118.4,163.91,18.845161290322583,16.425806451612903,-45.50999999999999,27.765237020316025,14.700000000000003,23.832878084890783
2019,1,PETROLINA,Manga,369000,1.79,8200,45000,29.23548387096774,36.0,22.5,4.9,239.72,23.70967741935484,19.23548387096774,-234.82,97.95594860670782,13.5,17.59492140556428
2019,2,PETROLINA,Manga,369000,1.79,8200,45000,27.810714285714287,36.0,21.6,125.7,158.29,16.55,17.810714285714287,-32.58999999999999,20.588792722218706,14.399999999999999,21.40302142053719
2019,3,PETROLINA,Manga,369000,1.79,8200,45000,27.725806451612904,36.0,21.7,56.6,172.73,18.26774193548387,17.725806451612904,-116.13,67.23209633532102,14.3,21.669348269083226
2019,4,PETROLINA,Manga,369000,1.79,8200,45000,27.5,34.5,21.5,69.8,158.01,18.176666666666662,17.5,-88.21,55.82558065945194,13.0,23.058411245213428
2019,5,PETROLINA,Manga,369000,1.79,8200,45000,27.606451612903225,34.6,20.4,19.2,174.93,21.429032258064517,17.606451612903225,-155.73000000000002,89.02418110101183,14.200000000000003,22.015505934736478
2019,6,PETROLINA,Manga,369000,1.79,8200,45000,25.146666666666665,32.9,19.3,10.0,144.96,27.03,15.146666666666665,-134.96,93.10154525386314,13.599999999999998,25.74681866650846
2019,7,PETROLINA,Manga,369000,1.79,8200,45000,24.506451612903227,33.6,18.1,7.8,149.39,26.574193548387097,14.506451612903227,-141.58999999999997,94.77876698574201,15.5,23.983065368610276
2019,8,PETROLINA,Manga,369000,1.79,8200,45000,24.74516129032258,32.8,16.8,4.4,177.49,27.36774193548387,14.745161290322581,-173.09,97.52098709786466,15.999999999999996,23.633226148706896
2019,9,PETROLINA,Manga,369000,1.79,8200,45000,26.78666666666667,36.8,18.8,3.2,204.36,26.23333333333333,16.78666666666667,-201.16000000000003,98.43413583871599,17.999999999999996,20.899530133778985
2019,10,PETROLINA,Manga,369000,1.79,8200,45000,27.88387096774193,35.9,20.2,79.3,222.36,25.061290322580643,17.88387096774193,-143.06,64.33711099118547,15.7,20.48451156198302
2019,11,PETROLINA,Manga,369000,1.79,8200,45000,29.44333333333333,37.6,22.1,12.5,226.33,23.456666666666667,19.44333333333333,-213.83,94.47709097335749,15.5,16.491265420512704
2019,12,PETROLINA,Manga,369000,1.79,8200,45000,29.858064516129037,37.6,22.6,66.3,241.08,24.68387096774193,19.858064516129037,-174.78000000000003,72.4987555998009,15.0,15.324360783572198
2019,1,PETROLINA,Uva,346500,5.383,6300,55000,29.23548387096774,36.0,22.5,4.9,239.72,23.70967741935484,19.23548387096774,-234.82,97.95594860670782,13.5,17.59492140556428
2019,2,PETROLINA,Uva,346500,5.383,6300,55000,27.810714285714287,36.0,21.6,125.7,158.29,16.55,17.810714285714287,-32.58999999999999,20.588792722218706,14.399999999999999,21.40302142053719
2019,3,PETROLINA,Uva,346500,5.383,6300,55000,27.725806451612904,36.0,21.7,56.6,172.73,18.26774193548387,17.725806451612904,-116.13,67.23209633532102,14.3,21.669348269083226
2019,4,PETROLINA,Uva,346500,5.383,6300,55000,27.5,34.5,21.5,69.8,158.01,18.176666666666662,17.5,-88.21,55.82558065945194,13.0,23.058411245213428
2019,5,PETROLINA,Uva,346500,5.383,6300,55000,27.606451612903225,34.6,20.4,19.2,174.93,21.429032258064517,17.606451612903225,-155.73000000000002,89.02418110101183,14.200000000000003,22.015505934736478
2019,6,PETROLINA,Uva,346500,5.383,6300,55000,25.146666666666665,32.9,19.3,10.0,144.96,27.03,15.146666666666665,-134.96,93.10154525386314,13.599999999999998,25.74681866650846
2019,7,PETROLINA,Uva,346500,5.383,6300,55000,24.506451612903227,33.6,18.1,7.8,149.39,26.574193548387097,14.506451612903227,-141.58999999999997,94.77876698574201,15.5,23.983065368610276
2019,8,PETROLINA,Uva,346500,5.383,6300,55000,24.74516129032258,32.8,16.8,4.4,177.49,27.36774193548387,14.745161290322581,-173.09,97.52098709786466,15.999999999999996,23.633226148706896
2019,9,PETROLINA,Uva,346500,5.383,6300,55000,26.78666666666667,36.8,18.8,3.2,204.36,26.23333333333333,16.78666666666667,-201.16000000000003,98.43413583871599,17.999999999999996,20.899530133778985
2019,10,PETROLINA,Uva,346500,5.383,6300,55000,27.88387096774193,35.9,20.2,79.3,222.36,25.061290322580643,17.88387096774193,-143.06,64.33711099118547,15.7,20.48451156198302
2019,11,PETROLINA,Uva,346500,5.383,6300,55000,29.44333333333333,37.6,22.1,12.5,226.33,23.456666666666667,19.44333333333333,-213.83,94.47709097335749,15.5,16.491265420512704
2019,12,PETROLINA,Uva,346500,5.383,6300,55000,29.858064516129037,37.6,22.6,66.3,241.08,24.68387096774193,19.858064516129037,-174.78000000000003,72.4987555998009,15.0,15.324360783572198
2020,1,PETROLINA,Manga,360000,1.49,9000,40000,27.651612903225807,36.3,21.4,117.0,161.75,17.567741935483873,17.651612903225807,-44.75,27.666151468315302,14.899999999999999,21.474438795272132
2020,2,PETROLINA,Manga,360000,1.49,9000,40000,27.186206896551724,35.0,21.1,211.7,136.97,17.844827586206897,17.186206896551724,74.72999999999999,0.0,13.899999999999999,23.148885012905275
2020,3,PETROLINA,Manga,360000,1.49,9000,40000,26.241935483870968,32.5,22.0,248.8,120.14,18.041935483870965,16.241935483870968,128.66000000000003,0.0,10.5,27.455125191139096
2020,4,PETROLINA,Manga,360000,1.49,9000,40000,26.063333333333333,34.5,20.6,111.1,120.01,19.44,16.063333333333333,-8.91000000000001,7.424381301558213,13.899999999999999,24.925684580333968
2020,5,PETROLINA,Manga,360000,1.49,9000,40000,25.567741935483877,33.0,19.0,40.0,126.53,22.532258064516128,15.567741935483877,-86.53,68.38694380779262,14.0,25.244358743270656
2020,6,PETROLINA,Manga,360000,1.49,9000,40000,23.98333333333333,31.1,18.5,20.4,111.08,25.37333333333333,13.98333333333333,-90.68,81.63485776017285,12.600000000000001,26.067615110229013
2020,7,PETROLINA,Manga,360000,1.49,9000,40000,23.73548387096774,31.3,17.5,6.0,142.92,26.53548387096774,13.735483870967741,-136.92,95.80184718723761,13.8,24.77519016130913
2020,8,PETROLINA,Manga,360000,1.49,9000,40000,24.335483870967742,33.0,17.6,4.4,169.79,26.66774193548387,14.335483870967742,-165.39,97.40856351964192,15.399999999999999,23.980011898668973
2020,9,PETROLINA,Manga,360000,1.49,9000,40000,26.19333333333333,35.9,18.3,1.7,204.82,25.60333333333333,16.19333333333333,-203.12,99.17000292940142,17.599999999999998,21.806814554719203
2020,10,PETROLINA,Manga,360000,1.49,9000,40000,29.225806451612904,37.2,20.2,3.9,240.88,22.12903225806452,19.225806451612904,-236.98,98.38093656592494,17.000000000000004,16.718960699718732
2020,11,PETROLINA,Manga,360000,1.49,9000,40000,26.626666666666665,34.8,19.6,64.8,165.27,20.986666666666668,16.626666666666665,-100.47000000000001,60.79143220185153,15.199999999999996,23.161870069065195
2020,12,PETROLINA,Manga,360000,1.49,9000,40000,28.73548387096774,35.8,21.0,5.7,227.36,22.12903225806452,18.73548387096774,-221.66000000000003,97.4929627023223,14.799999999999997,18.73861085989776
2020,1,PETROLINA,Uva,274730,6.108,6290,43677,27.651612903225807,36.3,21.4,117.0,161.75,17.567741935483873,17.651612903225807,-44.75,27.666151468315302,14.899999999999999,21.474438795272132
2020,2,PETROLINA,Uva,274730,6.108,6290,43677,27.186206896551724,35.0,21.1,211.7,136.97,17.844827586206897,17.186206896551724,74.72999999999999,0.0,13.899999999999999,23.148885012905275
2020,3,PETROLINA,Uva,274730,6.108,6290,43677,26.241935483870968,32.5,22.0,248.8,120.14,18.041935483870965,16.241935483870968,128.66000000000003,0.0,10.5,27.455125191139096
2020,4,PETROLINA,Uva,274730,6.108,6290,43677,26.063333333333333,34.5,20.6,111.1,120.01,19.44,16.063333333333333,-8.91000000000001,7.424381301558213,13.899999999999999,24.925684580333968
2020,5,PETROLINA,Uva,274730,6.108,6290,43677,25.567741935483877,33.0,19.0,40.0,126.53,22.532258064516128,15.567741935483877,-86.53,68.38694380779262,14.0,25.244358743270656
2020,6,PETROLINA,Uva,274730,6.108,6290,43677,23.98333333333333,31.1,18.5,20.4,111.08,25.37333333333333,13.98333333333333,-90.68,81.63485776017285,12.600000000000001,26.067615110229013
2020,7,PETROLINA,Uva,274730,6.108,6290,43677,23.73548387096774,31.3,17.5,6.0,142.92,26.53548387096774,13.735483870967741,-136.92,95.80184718723761,13.8,24.77519016130913
2020,8,PETROLINA,Uva,274730,6.108,6290,43677,24.335483870967742,33.0,17.6,4.4,169.79,26.66774193548387,14.335483870967742,-165.39,97.40856351964192,15.399999999999999,23.980011898668973
2020,9,PETROLINA,Uva,274730,6.108,6290,43677,26.19333333333333,35.9,18.3,1.7,204.82,25.60333333333333,16.19333333333333,-203.12,99.17000292940142,17.599999999999998,21.806814554719203
2020,10,PETROLINA,Uva,274730,6.108,6290,43677,29.225806451612904,37.2,20.2,3.9,240.88,22.12903225806452,19.225806451612904,-236.98,98.38093656592494,17.000000000000004,16.718960699718732
2020,11,PETROLINA,Uva,274730,6.108,6290,43677,26.626666666666665,34.8,19.6,64.8,165.27,20.986666666666668,16.626666666666665,-100.47000000000001,60.79143220185153,15.199999999999996,23.161870069065195
2020,12,PETROLINA,Uva,274730,6.108,6290,43677,28.73548387096774,35.8,21.0,5.7,227.36,22.12903225806452,18.73548387096774,-221.66000000000003,97.4929627023223,14.799999999999997,18.73861085989776
2021,1,PETROLINA,Manga,285000,1.475,9500,30000,28.561290322580643,36.1,21.7,10.0,210.51,21.496774193548383,18.561290322580643,-200.51,95.24963184646809,14.400000000000002,19.397686108588168
2021,2,PETROLINA,Manga,285000,1.475,9500,30000,27.807142857142857,36.5,21.5,42.7,158.5,18.307142857142857,17.807142857142857,-115.8,73.05993690851736,15.0,21.05911511128701
2021,3,PETROLINA,Manga,285000,1.475,9500,30000,28.57741935483871,35.5,21.4,19.5,203.31,20.848387096774196,18.57741935483871,-183.81,90.40873542865575,14.100000000000001,19.477632468602255
2021,4,PETROLINA,Manga,285000,1.475,9500,30000,26.98333333333333,35.6,21.4,39.5,162.09,20.23333333333333,16.98333333333333,-122.59,75.63082238262695,14.200000000000003,23.33065312184977
2021,5,PETROLINA,Manga,285000,1.475,9500,30000,25.58709677419355,33.0,19.2,4.2,158.9,23.20967741935484,15.58709677419355,-154.70000000000002,97.3568281938326,13.8,25.406822442173393
2021,6,PETROLINA,Manga,285000,1.475,9500,30000,25.10333333333333,33.1,17.6,8.3,155.03,23.94333333333333,15.103333333333332,-146.73,94.64619751015933,15.5,24.08706323922598
2021,7,PETROLINA,Manga,285000,1.475,9500,30000,24.30967741935484,33.5,18.9,7.3,149.83,25.932258064516127,14.309677419354841,-142.53,95.12781151972234,14.600000000000001,24.649398728804876
2021,8,PETROLINA,Manga,285000,1.475,9500,30000,24.451612903225808,33.1,17.0,0.7000000000000001,187.29,27.47741935483871,14.451612903225808,-186.59,99.6262480644989,16.1,23.448221151901226
2021,9,PETROLINA,Manga,285000,1.475,9500,30000,27.55,36.7,19.6,0.4,223.52,24.16,17.55,-223.12,99.82104509663566,17.1,20.3406075361216
2021,10,PETROLINA,Manga,285000,1.475,9500,30000,28.641935483870967,37.3,20.2,31.7,230.5,22.4741935483871,18.641935483870967,-198.8,86.2472885032538,17.099999999999998,18.090626061280446
2021,11,PETROLINA,Manga,285000,1.475,9500,30000,27.226666666666667,35.2,21.5,83.2,170.78,20.40333333333333,17.226666666666667,-87.58,51.28235156341492,13.700000000000003,23.20568299724226
2021,12,PETROLINA,Manga,285000,1.475,9500,30000,26.270967741935483,33.7,21.0,157.7,145.66,18.483870967741936,16.270967741935483,12.039999999999992,0.0,12.700000000000003,25.67322942486336
2021,1,PETROLINA,Uva,312500,5.975,6250,50000,28.561290322580643,36.1,21.7,10.0,210.51,21.496774193548383,18.561290322580643,-200.51,95.24963184646809,14.400000000000002,19.397686108588168
2021,2,PETROLINA,Uva,312500,5.975,6250,50000,27.807142857142857,36.5,21.5,42.7,158.5,18.307142857142857,17.807142857142857,-115.8,73.05993690851736,15.0,21.05911511128701
2021,3,PETROLINA,Uva,312500,5.975,6250,50000,28.57741935483871,35.5,21.4,19.5,203.31,20.848387096774196,18.57741935483871,-183.81,90.40873542865575,14.100000000000001,19.477632468602255
2021,4,PETROLINA,Uva,312500,5.975,6250,50000,26.98333333333333,35.6,21.4,39.5,162.09,20.23333333333333,16.98333333333333,-122.59,75.63082238262695,14.200000000000003,23.33065312184977
2021,5,PETROLINA,Uva,312500,5.975,6250,50000,25.58709677419355,33.0,19.2,4.2,158.9,23.20967741935484,15.58709677419355,-154.70000000000002,97.3568281938326,13.8,25.406822442173393
2021,6,PETROLINA,Uva,312500,5.975,6250,50000,25.10333333333333,33.1,17.6,8.3,155.03,23.94333333333333,15.103333333333332,-146.73,94.64619751015933,15.5,24.08706323922598
2021,7,PETROLINA,Uva,312500,5.975,6250,50000,24.30967741935484,33.5,18.9,7.3,149.83,25.932258064516127,14.309677419354841,-142.53,95.12781151972234,14.600000000000001,24.649398728804876
2021,8,PETROLINA,Uva,312500,5.975,6250,50000,24.451612903225808,33.1,17.0,0.7000000000000001,187.29,27.47741935483871,14.451612903225808,-186.59,99.6262480644989,16.1,23.448221151901226
2021,9,PETROLINA,Uva,312500,5.975,6250,50000,27.55,36.7,19.6,0.4,223.52,24.16,17.55,-223.12,99.82104509663566,17.1,20.3406075361216
2021,10,PETROLINA,Uva,312500,5.975,6250,50000,28.641935483870967,37.3,20.2,31.7,230.5,22.4741935483871,18.641935483870967,-198.8,86.2472885032538,17.099999999999998,18.090626061280446
2021,11,PETROLINA,Uva,312500,5.975,6250,50000,27.226666666666667,35.2,21.5,83.2,170.78,20.40333333333333,17.226666666666667,-87.58,51.28235156341492,13.700000000000003,23.20568299724226
2021,12,PETROLINA,Uva,312500,5.975,6250,50000,26.270967741935483,33.7,21.0,157.7,145.66,18.483870967741936,16.270967741935483,12.039999999999992,0.0,12.700000000000003,25.67322942486336
2022,1,PETROLINA,Manga,308000,1.585,8800,35000,25.81290322580645,33.2,20.5,100.2,160.68,18.429032258064517,15.812903225806451,-60.480000000000004,37.64002987303958,12.700000000000003,26.184436813306245
2022,2,PETROLINA,Manga,308000,1.585,8800,35000,27.00714285714286,34.2,21.2,81.4,162.16,17.285714285714285,17.00714285714286,-80.75999999999999,49.80266403552047,13.000000000000004,24.177093396734517
2022,3,PETROLINA,Manga,308000,1.585,8800,35000,26.25483870967742,33.8,20.7,106.7,162.44,19.96451612903226,16.25483870967742,-55.739999999999995,34.31420832307314,13.099999999999998,25.365671203039806
2022,4,PETROLINA,Manga,308000,1.585,8800,35000,26.686666666666667,35.4,20.0,42.7,162.23,21.016666666666666,16.686666666666667,-119.52999999999999,73.67934414103433,15.399999999999999,22.921827938643712
2022,5,PETROLINA,Manga,308000,1.585,8800,35000,25.38064516129032,33.9,18.9,58.5,145.43,23.34193548387097,15.380645161290321,-86.93,59.77446194045246,15.0,24.459803671062968
2022,6,PETROLINA,Manga,308000,1.585,8800,35000,23.92,31.5,17.0,16.700000000000003,135.8,24.206666666666667,13.920000000000002,-119.10000000000001,87.70250368188512,14.5,24.40464432683569
2022,7,PETROLINA,Manga,308000,1.585,8800,35000,23.780645161290323,33.2,17.2,5.1,147.93,26.516129032258064,13.780645161290323,-142.83,96.55242344352058,16.000000000000004,23.031584610474148
2022,8,PETROLINA,Manga,308000,1.585,8800,35000,24.177419354838708,33.8,17.4,5.7,174.03,26.774193548387096,14.177419354838708,-168.33,96.7247026374763,16.4,23.042623797597063
2022,9,PETROLINA,Manga,308000,1.585,8800,35000,26.34,35.2,17.6,1.3,214.23,24.386666666666667,16.34,-212.92999999999998,99.39317555897867,17.6,21.673170795036405
2022,10,PETROLINA,Manga,308000,1.585,8800,35000,28.283870967741933,37.5,20.0,9.4,242.96,25.306451612903224,18.283870967741933,-233.56,96.13105037866315,17.5,18.702528445173044
2022,11,PETROLINA,Manga,308000,1.585,8800,35000,25.78,34.8,20.0,115.6,145.95,19.25333333333333,15.780000000000001,-30.349999999999994,20.794792737238776,14.799999999999997,24.41533552858121
2022,12,PETROLINA,Manga,308000,1.585,8800,35000,25.583870967741937,32.1,20.7,93.1,154.34,17.700000000000003,15.583870967741937,-61.24000000000001,39.6786315925878,11.400000000000002,27.429897209787427
2022,1,PETROLINA,Uva,236500,7.626666666666667,5500,43000,25.81290322580645,33.2,20.5,100.2,160.68,18.429032258064517,15.812903225806451,-60.480000000000004,37.64002987303958,12.700000000000003,26.184436813306245
2022,2,PETROLINA,Uva,236500,7.626666666666667,5500,43000,27.00714285714286,34.2,21.2,81.4,162.16,17.285714285714285,17.00714285714286,-80.75999999999999,49.80266403552047,13.000000000000004,24.177093396734517
2022,3,PETROLINA,Uva,236500,7.626666666666667,5500,43000,26.25483870967742,33.8,20.7,106.7,162.44,19.96451612903226,16.25483870967742,-55.739999999999995,34.31420832307314,13.099999999999998,25.365671203039806
2022,4,PETROLINA,Uva,236500,7.626666666666667,5500,43000,26.686666666666667,35.4,20.0,42.7,162.23,21.016666666666666,16.686666666666667,-119.52999999999999,73.67934414103433,15.399999999999999,22.921827938643712
2022,5,PETROLINA,Uva,236500,7.626666666666667,5500,43000,25.38064516129032,33.9,18.9,58.5,145.43,23.34193548387097,15.380645161290321,-86.93,59.77446194045246,15.0,24.459803671062968
2022,6,PETROLINA,Uva,236500,7.626666666666667,5500,43000,23.92,31.5,17.0,16.700000000000003,135.8,24.206666666666667,13.920000000000002,-119.10000000000001,87.70250368188512,14.5,24.40464432683569
2022,7,PETROLINA,Uva,236500,7.626666666666667,5500,43000,23.780645161290323,33.2,17.2,5.1,147.93,26.516129032258064,13.780645161290323,-142.83,96.55242344352058,16.000000000000004,23.031584610474148
2022,8,PETROLINA,Uva,236500,7.626666666666667,5500,43000,24.177419354838708,33.8,17.4,5.7,174.03,26.774193548387096,14.177419354838708,-168.33,96.7247026374763,16.4,23.042623797597063
2022,9,PETROLINA,Uva,236500,7.626666666666667,5500,43000,26.34,35.2,17.6,1.3,214.23,24.386666666666667,16.34,-212.92999999999998,99.39317555897867,17.6,21.673170795036405
2022,10,PETROLINA,Uva,236500,7.626666666666667,5500,43000,28.283870967741933,37.5,20.0,9.4,242.96,25.306451612903224,18.283870967741933,-233.56,96.13105037866315,17.5,18.702528445173044
2022,11,PETROLINA,Uva,236500,7.626666666666667,5500,43000,25.78,34.8,20.0,115.6,145.95,19.25333333333333,15.780000000000001,-30.349999999999994,20.794792737238776,14.799999999999997,24.41533552858121
2022,12,PETROLINA,Uva,236500,7.626666666666667,5500,43000,25.583870967741937,32.1,20.7,93.1,154.34,17.700000000000003,15.583870967741937,-61.24000000000001,39.6786315925878,11.400000000000002,27.429897209787427
2023,1,PETROLINA,Manga,376000,2.225,9400,40000,26.60322580645161,34.0,21.0,36.9,177.1,18.38064516129032,16.60322580645161,-140.2,79.16431394692265,13.0,24.928106874560893
2023,2,PETROLINA,Manga,376000,2.225,9400,40000,28.13214285714286,35.2,21.3,40.1,184.85,21.417857142857144,18.13214285714286,-144.75,78.30673519069515,13.900000000000002,20.84718594833025
2023,3,PETROLINA,Manga,376000,2.225,9400,40000,26.983870967741936,36.1,20.0,88.7,175.86,19.96451612903226,16.983870967741936,-87.16000000000001,49.56215171158876,16.1,21.954510493825286
2023,4,PETROLINA,Manga,376000,2.225,9400,40000,26.76,34.3,20.5,42.0,158.28,18.65666666666667,16.76,-116.28,73.4647460197119,13.799999999999997,24.034089503761667
2023,5,PETROLINA,Manga,376000,2.225,9400,40000,25.20967741935484,31.5,20.0,22.4,126.22,21.44516129032258,15.20967741935484,-103.82,82.25320868325147,11.5,27.515243770749816
2023,6,PETROLINA,Manga,376000,2.225,9400,40000,24.366666666666667,31.1,19.0,9.6,130.95,25.596666666666668,14.366666666666667,-121.35,92.66895761741122,12.100000000000001,26.82841644146439
2023,7,PETROLINA,Manga,376000,2.225,9400,40000,25.02258064516129,33.7,17.5,1.5,173.2,25.067741935483877,15.022580645161291,-171.7,99.13394919168591,16.200000000000003,23.490044800784734
2023,8,PETROLINA,Manga,376000,2.225,9400,40000,26.22903225806452,36.0,17.8,3.1,187.09,22.538709677419355,16.22903225806452,-183.99,98.34304345502164,18.2,21.326697001021675
2023,9,PETROLINA,Manga,376000,2.225,9400,40000,27.696666666666665,37.4,19.2,0.6000000000000001,222.04,25.24,17.696666666666665,-221.44,99.729778418303,18.2,19.448636290374807
2023,10,PETROLINA,Manga,376000,2.225,9400,40000,29.59032258064516,38.8,20.8,0.1,260.66,24.003225806451614,19.59032258064516,-260.56,99.96163584746412,17.999999999999996,15.591969763888873
2023,11,PETROLINA,Manga,376000,2.225,9400,40000,29.923333333333336,37.8,22.0,24.3,226.74,21.05666666666667,19.923333333333336,-202.44,89.28287906853664,15.799999999999997,15.052327822383614
2023,12,PETROLINA,Manga,376000,2.225,9400,40000,29.66774193548387,39.0,21.2,32.7,227.44,23.148387096774197,19.66774193548387,-194.74,85.62258177981006,17.8,15.44553813567382
2023,1,PETROLINA,Uva,439246,8.6,8500,51676,26.60322580645161,34.0,21.0,36.9,177.1,18.38064516129032,16.60322580645161,-140.2,79.16431394692265,13.0,24.928106874560893
2023,2,PETROLINA,Uva,439246,8.6,8500,51676,28.13214285714286,35.2,21.3,40.1,184.85,21.417857142857144,18.13214285714286,-144.75,78.30673519069515,13.900000000000002,20.84718594833025
2023,3,PETROLINA,Uva,439246,8.6,8500,51676,26.983870967741936,36.1,20.0,88.7,175.86,19.96451612903226,16.983870967741936,-87.16000000000001,49.56215171158876,16.1,21.954510493825286
2023,4,PETROLINA,Uva,439246,8.6,8500,51676,26.76,34.3,20.5,42.0,158.28,18.65666666666667,16.76,-116.28,73.4647460197119,13.799999999999997,24.034089503761667
2023,5,PETROLINA,Uva,439246,8.6,8500,51676,25.20967741935484,31.5,20.0,22.4,126.22,21.44516129032258,15.20967741935484,-103.82,82.25320868325147,11.5,27.515243770749816
2023,6,PETROLINA,Uva,439246,8.6,8500,51676,24.366666666666667,31.1,19.0,9.6,130.95,25.596666666666668,14.366666666666667,-121.35,92.66895761741122,12.100000000000001,26.82841644146439
2023,7,PETROLINA,Uva,439246,8.6,8500,51676,25.02258064516129,33.7,17.5,1.5,173.2,25.067741935483877,15.022580645161291,-171.7,99.13394919168591,16.200000000000003,23.490044800784734
2023,8,PETROLINA,Uva,439246,8.6,8500,51676,26.22903225806452,36.0,17.8,3.1,187.09,22.538709677419355,16.22903225806452,-183.99,98.34304345502164,18.2,21.326697001021675
2023,9,PETROLINA,Uva,439246,8.6,8500,51676,27.696666666666665,37.4,19.2,0.6000000000000001,222.04,25.24,17.696666666666665,-221.44,99.729778418303,18.2,19.448636290374807
2023,10,PETROLINA,Uva,439246,8.6,8500,51676,29.59032258064516,38.8,20.8,0.1,260.66,24.003225806451614,19.59032258064516,-260.56,99.96163584746412,17.999999999999996,15.591969763888873
2023,11,PETROLINA,Uva,439246,8.6,8500,51676,29.923333333333336,37.8,22.0,24.3,226.74,21.05666666666667,19.923333333333336,-202.44,89.28287906853664,15.799999999999997,15.052327822383614
